"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"CAL_obd_ii_P0107","4000d1ae","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0108","4000d1af","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0713","4000d1b0","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0111","4000d1b1","Data Label","Global","User Defined","7","0"
"CAL_obd_ii_P0112","4000d1b2","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0113","4000d1b3","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0071","4000d1b4","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0116","4000d1b5","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0117","4000d1b6","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0118","4000d1b7","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2170","4000d1b8","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2171","4000d1b9","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0122","4000d1ba","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0123","4000d1bb","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2191","4000d1bc","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0128","4000d1bd","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0131","4000d1be","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0132","4000d1bf","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0133","4000d1c0","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0134","4000d1c1","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0135","4000d1c2","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P2193","4000d1c3","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0137","4000d1c4","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0138","4000d1c5","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0139","4000d1c6","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0140","4000d1c7","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0141","4000d1c8","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0102","4000d1c9","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0103","4000d1ca","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0101_manual","4000d1cb","Data Label","Global","User Defined","2","0"
"CAL_obd_ii_P2122","4000d1cc","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2123","4000d1cd","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2127","4000d1ce","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2128","4000d1cf","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0222","4000d1d0","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0223","4000d1d1","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2135","4000d1d2","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0638","4000d1d3","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2119","4000d1d4","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1106","4000d1d5","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0171","4000d1d6","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0172","4000d1d7","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0627","4000d1d8","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0076","4000d1d9","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0077","4000d1da","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0261","4000d1db","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0262","4000d1dc","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0264","4000d1dd","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0265","4000d1de","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0267","4000d1df","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0268","4000d1e0","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0270","4000d1e1","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0271","4000d1e2","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0273","4000d1e3","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0274","4000d1e4","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0276","4000d1e5","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0277","4000d1e6","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P025C","4000d1e7","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0351","4000d1e8","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0352","4000d1e9","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0353","4000d1ea","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0354","4000d1eb","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P025D","4000d1ec","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0300","4000d1ed","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0301","4000d1ee","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0302","4000d1ef","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0303","4000d1f0","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0304","4000d1f1","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0305","4000d1f2","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0306","4000d1f3","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0700","4000d1f4","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0571","4000d1f5","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0327","4000d1f6","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0328","4000d1f7","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0335","4000d1f8","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0826","4000d1f9","Data Label","Global","User Defined","7","0"
"CAL_obd_ii_P1301","4000d1fa","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1302","4000d1fb","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0014","4000d1fc","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0015","4000d1fd","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0024","4000d1fe","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0025","4000d1ff","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0079","4000d200","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0080","4000d201","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0082","4000d202","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0083","4000d203","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0420","4000d204","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0085","4000d205","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0086","4000d206","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0827","4000d207","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1809","4000d208","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0430","4000d209","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0355","4000d20a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0356","4000d20b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0579","4000d20c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1104","4000d20d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0828","4000d20e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0441","4000d20f","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0442","4000d210","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P050B","4000d211","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0444","4000d212","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0445","4000d213","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0446","4000d214","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0447","4000d215","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0448","4000d216","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P050A","4000d217","Data Label","Global","User Defined","7","0"
"CAL_obd_ii_P0451","4000d218","Data Label","Global","User Defined","8","0"
"CAL_obd_ii_P0452","4000d219","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0453","4000d21a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0480","4000d21b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1109","4000d21c","Data Label","Global","User Defined","8","0"
"CAL_obd_ii_P0341","4000d21d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0346","4000d21e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0366","4000d21f","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0391","4000d220","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0482","4000d221","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0461","4000d222","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0462","4000d223","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0463","4000d224","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0523","4000d225","Data Label","Global","User Defined","8","0"
"CAL_obd_ii_P0563","4000d226","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0562","4000d227","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0685","4000d228","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0610","4000d229","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0646","4000d22a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0647","4000d22b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0500","4000d22c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0506","4000d22d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0507","4000d22e","Data Label","Global","User Defined","7","0"
"CAL_obd_ii_P0096","4000d22f","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0072","4000d230","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0073","4000d231","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0616","4000d232","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0617","4000d233","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0630","4000d234","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2138","4000d235","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2602","4000d236","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2603","4000d237","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0011","4000d238","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0012","4000d239","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0601","4000d23a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0606","4000d23b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0455","4000d23c","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0456","4000d23d","Data Label","Global","User Defined","8","0"
"CAL_obd_ii_P0016","4000d23e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2173","4000d23f","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2104","4000d240","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2105","4000d241","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2106","4000d242","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2107","4000d243","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2100","4000d244","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2102","4000d245","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2103","4000d246","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2108","4000d247","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0151","4000d248","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0152","4000d249","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0153","4000d24a","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0154","4000d24b","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0155","4000d24c","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0157","4000d24d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0158","4000d24e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0159","4000d24f","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0160","4000d250","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0161","4000d251","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0174","4000d252","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0175","4000d253","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0332","4000d254","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0333","4000d255","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0021","4000d256","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0022","4000d257","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0017","4000d258","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0018","4000d259","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0019","4000d25a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0578","4000d25b","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0564","4000d25c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0806","4000d25d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0807","4000d25e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0808","4000d25f","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2612","4000d260","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2613","4000d261","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0537","4000d262","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0538","4000d263","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0155","4000d264","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0101","4000d265","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0122","4000d266","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0316","4000d267","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0141","4000d268","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0302","4000d269","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0416","4000d26a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0123","4000d26b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0513","4000d26c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0109","4000d26d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1422","4000d278","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P219A","4000d279","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P219B","4000d27a","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P2336","4000d27b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2337","4000d27c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2338","4000d27d","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2339","4000d27e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2340","4000d27f","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2341","4000d280","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1562","4000d281","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0097","4000d282","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0098","4000d283","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1107","4000d284","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P1108","4000d285","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0522","4000d286","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0524","4000d287","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0192","4000d288","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0193","4000d289","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P023B","4000d28a","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P023C","4000d28b","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P123B","4000d28c","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P123C","4000d28d","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P0087","4000d28e","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0088","4000d28f","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0191","4000d290","Data Label","Global","User Defined","6","0"
"CAL_obd_ii_P2754","4000d291","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2755","4000d292","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0897","4000d293","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P2797","4000d294","Data Label","Global","User Defined","5","0"
"CAL_obd_ii_P0101_ips","4000d295","Data Label","Global","User Defined","2","0"
"CAL_fuel_pump_command_X_pressure","4000d4f0","Data Label","Global","User Defined","1","0"
"CAL_fuel_pump_command_Y_estimated_inj_flow","4000d500","Data Label","Global","User Defined","1","0"
"CAL_fuel_pump_command","4000d510","Data Label","Global","User Defined","1","0"
"CAL_ecu_engine_speed_target_ramp_gain_tour_X_rpm","4000d614","Data Label","Global","User Defined","2","0"
"CAL_ecu_engine_speed_target_ramp_gain_tour_Y_coolant_temp","4000d618","Data Label","Global","User Defined","2","0"
"CAL_ecu_engine_speed_target_ramp_gain_tour","4000d61c","Data Label","Global","User Defined","2","0"
"CAL_ecu_engine_speed_target_ramp_gain_sport_X_rpm","4000d62c","Data Label","Global","User Defined","2","0"
"CAL_ecu_engine_speed_target_ramp_gain_sport_Y_coolant_temp","4000d630","Data Label","Global","User Defined","2","0"
"CAL_ecu_engine_speed_target_ramp_gain_sport","4000d634","Data Label","Global","User Defined","2","0"
"CAL_cooling_fan_duty_cycle_stopped_X_coolant_temp","4000d6b4","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan_duty_cycle_stopped","4000d6bc","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_ac_off_X_air_temp","4000d6c4","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_ac_off_Y_car_speed","4000d6cc","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_ac_off","4000d6d4","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan_scaling_X_dutycycle","4000d714","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan_scaling","4000d71c","Data Label","Global","User Defined","1","0"
"CAL_cooling_cc_pump_dutycycle_X_manifold_temp","4000d724","Data Label","Global","User Defined","1","0"
"CAL_cooling_cc_pump_dutycycle","4000d72c","Data Label","Global","User Defined","1","0"
"CAL_ign_retard_recovery_step_X_engine_speed","4000d73c","Data Label","Global","User Defined","1","0"
"CAL_ign_retard_recovery_step_Y_load","4000d744","Data Label","Global","User Defined","1","0"
"CAL_ign_retard_recovery_step","4000d74c","Data Label","Global","User Defined","1","0"
"CAL_misfire_manual_unknown1_X_rpm","4000d78c","Data Label","Global","User Defined","1","0"
"CAL_misfire_manual_unknown1_Y_load","4000d79c","Data Label","Global","User Defined","1","0"
"CAL_misfire_manual_unknown1","4000d7ac","Data Label","Global","User Defined","1","0"
"CAL_misfire_ips_unknown1_X_rpm","4000d82c","Data Label","Global","User Defined","1","0"
"CAL_misfire_ips_unknown1_Y_load","4000d83c","Data Label","Global","User Defined","1","0"
"CAL_misfire_ips_unknown1","4000d84c","Data Label","Global","User Defined","1","0"
"CAL_maf_comp_ips_unknown","4000d8cc","Data Label","Global","User Defined","4","0"
"CAL_cooling_cc_pump_dc_drive_output_X_target_dutycycle","4000d8dc","Data Label","Global","User Defined","1","0"
"CAL_cooling_cc_pump_dc_drive_output","4000d8e4","Data Label","Global","User Defined","1","0"
"CAL_sensor_tmap_expected_temp_X_rpm","4000d90c","Data Label","Global","User Defined","2","0"
"CAL_sensor_tmap_expected_temp_Y_load","4000d914","Data Label","Global","User Defined","2","0"
"CAL_sensor_tmap_expected_temp","4000d91c","Data Label","Global","User Defined","2","0"
"CAL_traction_comp_maf_accum_manual_X_maf_accum","4000d95c","Data Label","Global","User Defined","1","0"
"CAL_traction_comp_maf_accum_manual","4000d964","Data Label","Global","User Defined","1","0"
"CAL_traction_power_based_rpm_thresholds_X_power","4000d96c","Data Label","Global","User Defined","1","0"
"CAL_traction_power_based_rpm_thresholds","4000d97c","Data Label","Global","User Defined","1","0"
"CAL_misfire_unknown3_X_rpm","4000d9dc","Data Label","Global","User Defined","1","0"
"CAL_misfire_unknown3","4000d9e4","Data Label","Global","User Defined","1","0"
"CAL_misc_calid","4000d9f0","Data Label","Global","User Defined","1","0"
"CAL_misfire_unknown2_X_rpm","4000dc50","Data Label","Global","User Defined","1","0"
"CAL_misfire_unknown2_Y_load","4000dc58","Data Label","Global","User Defined","1","0"
"CAL_misfire_unknown2","4000dc60","Data Label","Global","User Defined","1","0"
"CAL_maf_comp_manual_unknown","4000def0","Data Label","Global","User Defined","4","0"
"CAL_inj_cranking_enrichment_load_X_load","4000e00a","Data Label","Global","User Defined","1","0"
"CAL_inj_cranking_enrichment_load","4000e010","Data Label","Global","User Defined","1","0"
"CAL_prog_version","4000e028","Data Label","Global","User Defined","4","31"
"CAL_inj_flow_rate_X_fuel_pressure","4000e168","Data Label","Global","User Defined","1","0"
"CAL_inj_flow_rate","4000e178","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_tour_manual_X_pps","4000e228","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_tour_manual","4000e248","Data Label","Global","User Defined","1","0"
"CAL_tpssmooth_increment_parking_X_tps_diff","4000e268","Data Label","Global","User Defined","1","0"
"CAL_tpssmooth_increment_parking","4000e270","Data Label","Global","User Defined","1","0"
"CAL_inj_angle_X_engine_speed","4000e3b8","Data Label","Global","User Defined","1","0"
"CAL_inj_angle_Y_load","4000e3c8","Data Label","Global","User Defined","1","0"
"CAL_inj_angle","4000e3d8","Data Label","Global","User Defined","1","0"
"CAL_torque_external_request_minimum_X_engine_speed","4000e4e8","Data Label","Global","User Defined","1","0"
"CAL_torque_external_request_minimum_Y_torque","4000e4f8","Data Label","Global","User Defined","1","0"
"CAL_torque_external_request_minimum","4000e508","Data Label","Global","User Defined","1","0"
"CAL_ign_comp_manifold_temp_X_engine_speed","4000e608","Data Label","Global","User Defined","2","0"
"CAL_ign_comp_manifold_temp_Y_manifold_temp","4000e618","Data Label","Global","User Defined","2","0"
"CAL_ign_comp_manifold_temp","4000e624","Data Label","Global","User Defined","2","0"
"CAL_cluster_oil_pressure_warn_threshold_X_engine_speed","4000e6e4","Data Label","Global","User Defined","1","0"
"CAL_cluster_oil_pressure_warn_threshold","4000e6ec","Data Label","Global","User Defined","1","0"
"CAL_sensor_oil_pressure_expected_X_engine_speed","4000e6f4","Data Label","Global","User Defined","1","0"
"CAL_sensor_oil_pressure_expected","4000e6fc","Data Label","Global","User Defined","1","0"
"CAL_inj_cranking_enrichment_air_temp_X_iat","4000e704","Data Label","Global","User Defined","2","0"
"CAL_inj_cranking_enrichment_air_temp_Y_coolant_temp_engine_stopped","4000e70c","Data Label","Global","User Defined","2","0"
"CAL_inj_cranking_enrichment_air_temp","4000e714","Data Label","Global","User Defined","2","0"
"CAL_inj_cranking_enrichment_mass_accum_X_maf_accum","4000e754","Data Label","Global","User Defined","1","0"
"CAL_inj_cranking_enrichment_mass_accum","4000e75e","Data Label","Global","User Defined","1","0"
"CAL_inj_cranking_enrichment_unknown1_X_unknown","4000e768","Data Label","Global","User Defined","1","0"
"CAL_inj_cranking_enrichment_unknown1","4000e772","Data Label","Global","User Defined","1","0"
"CAL_fuel_pressure_target_X_engine_speed","4000e77c","Data Label","Global","User Defined","1","0"
"CAL_fuel_pressure_target_Y_load","4000e784","Data Label","Global","User Defined","1","0"
"CAL_fuel_pressure_target","4000e78c","Data Label","Global","User Defined","1","0"
"CAL_load_cylinder_efficiency_X_engine_speed","4000e81c","Data Label","Global","User Defined","1","0"
"CAL_load_cylinder_efficiency_Y_map","4000e83c","Data Label","Global","User Defined","1","0"
"CAL_load_cylinder_efficiency","4000e85c","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_sport_ips_X_pps","4000ea5c","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_sport_ips","4000ea7c","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_sport_manual_X_pps","4000ea9c","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_sport_manual","4000eabc","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_tour_ips_X_pps","4000eadc","Data Label","Global","User Defined","1","0"
"CAL_tpstarget_low_gear_tour_ips","4000eafc","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_running_X_coolant_temp","4000eb1c","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_running_Y_car_speed","4000eb22","Data Label","Global","User Defined","1","0"
"CAL_cooling_fan1_running","4000eb28","Data Label","Global","User Defined","1","0"
"CAL_ign_comp_manifold_temp_load_multiplier_X_engine_speed","4000eb4c","Data Label","Global","User Defined","1","0"
"CAL_ign_comp_manifold_temp_load_multiplier_Y_load","4000eb5c","Data Label","Global","User Defined","1","0"
"CAL_ign_comp_manifold_temp_load_multiplier","4000eb68","Data Label","Global","User Defined","1","0"
"CAL_load_efficiency1_unknown_X_rpm","4000ec28","Data Label","Global","User Defined","1","0"
"CAL_load_efficiency1_unknown_Y_load","4000ec38","Data Label","Global","User Defined","1","0"
"CAL_load_efficiency1_unknown","4000ec48","Data Label","Global","User Defined","1","0"
"CAL_sensor_trans_temp_scaling","4000ed48","Data Label","Global","User Defined","1","0"
"CAL_trans_cooler_temp_scaling","4000ed69","Data Label","Global","User Defined","2","0"
"CAL_ecu_unlock_magic","4000effa","Data Label","Global","User Defined","1","3"
"CAL_ecu_cvn","4000effe","Data Label","Global","User Defined","2","0"
